PQID,UID,Year,Month,Day,CMT_AMT,CAT,UNM
326,1196,2013,7,30,1,M,Gavin Andresen
326,1196,2013,8,1,2,M,Gavin Andresen
326,1198,2013,6,23,2,M,Philip Kaufmann
326,1198,2013,7,13,9,M,Philip Kaufmann
326,1198,2013,8,5,2,M,Philip Kaufmann
326,1200,2013,5,17,4,M,Matt Corallo
326,1200,2013,7,23,2,M,Matt Corallo
326,1207,2013,4,29,3,M,Pieter Wuille
326,1207,2013,6,19,5,M,Pieter Wuille
326,1207,2013,7,13,2,M,Pieter Wuille
328,1196,2013,8,11,1,M,Gavin Andresen
330,1196,2013,8,8,1,M,Gavin Andresen
331,1196,2013,8,7,1,M,Gavin Andresen
334,1198,2013,8,5,1,M,Philip Kaufmann
335,1196,2013,8,5,1,M,Gavin Andresen
336,1198,2013,8,5,1,M,Philip Kaufmann
337,1196,2013,8,4,1,M,Gavin Andresen
338,1207,2013,8,3,2,M,Pieter Wuille
342,1198,2013,8,2,1,M,Philip Kaufmann
343,1196,2013,8,1,2,M,Gavin Andresen
346,1196,2013,7,30,1,M,Gavin Andresen
347,1198,2013,7,29,1,M,Philip Kaufmann
350,1198,2013,7,24,1,M,Philip Kaufmann
351,1198,2013,7,23,1,M,Philip Kaufmann
352,1198,2013,7,23,1,M,Philip Kaufmann
354,1200,2013,7,23,2,M,Matt Corallo
355,1198,2013,7,23,1,M,Philip Kaufmann
357,1198,2013,7,22,1,M,Philip Kaufmann
358,1198,2013,7,22,1,M,Philip Kaufmann
360,1188,2013,7,21,1,M,Luke-Jr
367,1188,2013,7,15,1,M,Luke-Jr
372,1207,2013,6,22,2,M,Pieter Wuille
372,1207,2013,7,14,2,M,Pieter Wuille
373,1106,2013,1,6,3,M,Winston Chang
378,1198,2013,7,13,1,M,Philip Kaufmann
380,1198,2013,7,13,1,M,Philip Kaufmann
382,1207,2013,7,13,1,M,Pieter Wuille
387,1196,2013,3,15,4,M,Gavin Andresen
387,1196,2013,6,25,1,M,Gavin Andresen
387,1207,2013,6,23,1,M,Pieter Wuille
425,1207,2013,6,22,1,M,Pieter Wuille
428,1207,2013,6,19,1,M,Pieter Wuille
444,1200,2013,6,13,1,M,Matt Corallo
467,1189,2013,6,7,1,M,Wladimir J. van der Laan
468,1189,2013,6,7,1,M,Wladimir J. van der Laan
470,1188,2013,6,6,1,M,Luke-Jr
473,1198,2013,6,5,1,M,Philip Kaufmann
480,1198,2013,6,3,1,M,Philip Kaufmann
481,1198,2013,6,3,1,M,Philip Kaufmann
483,1106,2012,12,14,4,M,Winston Chang
484,1200,2013,6,2,1,M,Matt Corallo
485,1106,2013,2,13,13,M,Winston Chang
490,1207,2013,5,29,1,M,Pieter Wuille
493,1207,2013,6,29,1,M,Pieter Wuille
503,1196,2013,5,23,1,M,Gavin Andresen
505,1198,2013,5,22,1,M,Philip Kaufmann
507,1207,2013,5,22,1,M,Pieter Wuille
513,1106,2012,12,11,4,M,Winston Chang
516,1200,2013,5,13,1,M,Matt Corallo
517,1207,2013,5,20,1,M,Pieter Wuille
529,1188,2012,5,22,3,M,Luke-Jr
529,1188,2012,6,6,6,M,Luke-Jr
529,1189,2012,5,22,1,M,Wladimir J. van der Laan
529,1189,2012,6,11,2,M,Wladimir J. van der Laan
529,1196,2012,5,16,7,M,Gavin Andresen
529,1196,2012,6,19,5,M,Gavin Andresen
529,1198,2012,5,8,2,M,Philip Kaufmann
529,1198,2012,6,11,3,M,Philip Kaufmann
529,1200,2012,6,2,3,M,Matt Corallo
529,1207,2012,5,12,1,M,Pieter Wuille
529,1207,2012,6,8,3,M,Pieter Wuille
539,2513,2013,7,25,1,M,Ivan De Marino
547,2513,2013,6,20,1,M,Ivan De Marino
562,2513,2013,4,30,1,M,Ivan De Marino
581,2513,2013,2,22,1,M,Ivan De Marino
581,2513,2013,3,17,2,M,Ivan De Marino
586,1200,2013,5,17,3,M,Matt Corallo
595,1196,2013,5,13,1,M,Gavin Andresen
598,2513,2013,2,12,1,M,Ivan De Marino
601,1198,2013,5,12,1,M,Philip Kaufmann
603,1198,2013,5,12,1,M,Philip Kaufmann
608,1207,2013,5,12,1,M,Pieter Wuille
610,1207,2013,5,12,1,M,Pieter Wuille
616,1196,2013,5,9,1,M,Gavin Andresen
618,1196,2013,5,9,1,M,Gavin Andresen
623,1198,2013,5,7,1,M,Philip Kaufmann
629,1196,2013,5,7,1,M,Gavin Andresen
636,1198,2013,5,6,1,M,Philip Kaufmann
647,2513,2012,12,21,2,M,Ivan De Marino
648,1198,2013,5,4,1,M,Philip Kaufmann
650,2513,2012,12,19,1,M,Ivan De Marino
652,2513,2012,12,17,1,M,Ivan De Marino
654,2513,2012,12,15,1,M,Ivan De Marino
659,2513,2012,12,12,1,M,Ivan De Marino
661,1196,2013,5,2,1,M,Gavin Andresen
662,1207,2013,5,2,1,M,Pieter Wuille
664,1196,2013,5,2,1,M,Gavin Andresen
666,1196,2013,5,2,1,M,Gavin Andresen
670,1207,2013,5,1,1,M,Pieter Wuille
672,1207,2013,5,1,1,M,Pieter Wuille
675,1207,2013,4,30,2,M,Pieter Wuille
675,1207,2013,5,4,1,M,Pieter Wuille
678,1207,2013,4,30,1,M,Pieter Wuille
682,1207,2013,4,30,1,M,Pieter Wuille
684,1207,2013,4,29,3,M,Pieter Wuille
687,1207,2013,4,28,3,M,Pieter Wuille
693,1189,2013,4,27,1,M,Wladimir J. van der Laan
697,1189,2013,4,27,1,M,Wladimir J. van der Laan
700,1189,2013,4,27,1,M,Wladimir J. van der Laan
701,1207,2013,4,26,1,M,Pieter Wuille
703,2513,2012,11,18,3,M,Ivan De Marino
708,2513,2012,11,17,1,M,Ivan De Marino
711,1189,2013,4,25,1,M,Wladimir J. van der Laan
713,1207,2013,4,25,1,M,Pieter Wuille
714,2513,2012,9,28,8,M,Ivan De Marino
714,2513,2012,10,28,3,M,Ivan De Marino
716,1106,2013,1,15,11,M,Winston Chang
719,1207,2013,4,25,1,M,Pieter Wuille
722,1198,2013,4,25,1,M,Philip Kaufmann
724,1198,2013,4,25,1,M,Philip Kaufmann
725,2513,2012,10,31,1,M,Ivan De Marino
728,1198,2013,2,23,1,M,Philip Kaufmann
728,1207,2013,4,23,2,M,Pieter Wuille
730,1207,2013,4,23,1,M,Pieter Wuille
738,1198,2013,4,22,1,M,Philip Kaufmann
739,2513,2012,10,16,1,M,Ivan De Marino
742,1188,2013,4,19,1,M,Luke-Jr
744,1207,2013,4,18,1,M,Pieter Wuille
749,1198,2013,4,18,1,M,Philip Kaufmann
751,2513,2012,9,21,1,M,Ivan De Marino
754,2513,2012,9,18,3,M,Ivan De Marino
765,2513,2012,9,9,1,M,Ivan De Marino
768,2513,2012,7,27,2,M,Ivan De Marino
768,2513,2012,8,13,3,M,Ivan De Marino
768,2513,2012,9,5,3,M,Ivan De Marino
769,1198,2013,4,14,4,M,Philip Kaufmann
771,1189,2013,4,14,1,M,Wladimir J. van der Laan
772,2513,2012,9,3,1,M,Ivan De Marino
775,1207,2013,4,13,1,M,Pieter Wuille
777,1198,2013,4,10,1,M,Philip Kaufmann
782,1200,2013,4,11,1,M,Matt Corallo
784,1189,2013,4,11,1,M,Wladimir J. van der Laan
789,1198,2013,4,10,3,M,Philip Kaufmann
792,1198,2013,4,10,1,M,Philip Kaufmann
793,1198,2013,4,10,1,M,Philip Kaufmann
798,1189,2013,4,13,3,M,Wladimir J. van der Laan
798,1196,2013,4,12,1,M,Gavin Andresen
798,1198,2013,4,8,1,M,Philip Kaufmann
798,1207,2013,3,28,1,M,Pieter Wuille
798,1207,2013,4,12,1,M,Pieter Wuille
801,1198,2013,4,8,1,M,Philip Kaufmann
803,1198,2013,4,7,1,M,Philip Kaufmann
806,1198,2013,4,7,1,M,Philip Kaufmann
807,2513,2012,7,11,7,M,Ivan De Marino
808,1198,2013,4,7,1,M,Philip Kaufmann
811,1198,2013,4,7,1,M,Philip Kaufmann
812,1189,2013,4,6,1,M,Wladimir J. van der Laan
815,2513,2012,7,3,1,M,Ivan De Marino
816,1207,2013,4,6,1,M,Pieter Wuille
821,1207,2013,4,6,1,M,Pieter Wuille
822,1198,2013,4,6,1,M,Philip Kaufmann
827,1198,2013,4,4,1,M,Philip Kaufmann
828,1207,2013,4,7,2,M,Pieter Wuille
830,1198,2013,4,4,1,M,Philip Kaufmann
831,1198,2013,4,4,1,M,Philip Kaufmann
832,1198,2013,4,4,1,M,Philip Kaufmann
834,2513,2012,6,24,1,M,Ivan De Marino
837,1198,2013,4,4,1,M,Philip Kaufmann
838,1200,2013,4,3,1,M,Matt Corallo
842,1207,2013,4,3,1,M,Pieter Wuille
845,1198,2013,4,3,1,M,Philip Kaufmann
847,1198,2013,4,3,1,M,Philip Kaufmann
849,2513,2012,6,17,3,M,Ivan De Marino
850,1198,2013,4,3,1,M,Philip Kaufmann
852,1198,2013,4,2,1,M,Philip Kaufmann
854,2513,2012,5,30,6,M,Ivan De Marino
854,2513,2012,6,14,1,M,Ivan De Marino
855,1198,2013,4,2,1,M,Philip Kaufmann
865,1198,2013,4,1,1,M,Philip Kaufmann
867,1198,2013,4,1,1,M,Philip Kaufmann
870,1189,2013,3,30,1,M,Wladimir J. van der Laan
883,1189,2013,3,29,1,M,Wladimir J. van der Laan
885,1200,2013,3,27,3,M,Matt Corallo
886,1207,2013,3,28,1,M,Pieter Wuille
888,1207,2013,3,28,1,M,Pieter Wuille
889,1207,2013,3,28,1,M,Pieter Wuille
890,1207,2013,3,28,1,M,Pieter Wuille
891,1198,2012,12,15,1,M,Philip Kaufmann
892,1200,2013,3,24,3,M,Matt Corallo
894,1207,2013,2,28,1,M,Pieter Wuille
894,1207,2013,3,29,2,M,Pieter Wuille
907,1198,2013,3,20,2,M,Philip Kaufmann
909,1198,2013,3,19,1,M,Philip Kaufmann
912,1196,2013,3,21,3,M,Gavin Andresen
917,1198,2013,3,18,1,M,Philip Kaufmann
918,1198,2013,3,17,1,M,Philip Kaufmann
919,1198,2013,3,17,1,M,Philip Kaufmann
921,1196,2013,3,15,2,M,Gavin Andresen
933,2513,2012,3,20,6,M,Ivan De Marino
941,1200,2013,2,24,1,M,Matt Corallo
949,1198,2013,2,23,1,M,Philip Kaufmann
959,1207,2013,2,16,1,M,Pieter Wuille
960,1189,2013,2,16,1,M,Wladimir J. van der Laan
964,1196,2013,2,16,3,M,Gavin Andresen
964,1207,2013,2,16,1,M,Pieter Wuille
965,1189,2013,2,10,1,M,Wladimir J. van der Laan
965,1207,2013,2,10,1,M,Pieter Wuille
966,1189,2013,2,10,1,M,Wladimir J. van der Laan
966,1207,2013,2,13,2,M,Pieter Wuille
968,1196,2013,2,11,1,M,Gavin Andresen
969,1207,2013,2,10,1,M,Pieter Wuille
970,1207,2013,2,10,1,M,Pieter Wuille
973,1196,2013,2,7,1,M,Gavin Andresen
974,1198,2013,2,6,1,M,Philip Kaufmann
976,1196,2013,2,6,1,M,Gavin Andresen
977,1207,2013,2,6,1,M,Pieter Wuille
978,1196,2013,2,5,1,M,Gavin Andresen
979,1196,2013,2,4,3,M,Gavin Andresen
980,1196,2013,2,4,1,M,Gavin Andresen
982,1196,2013,2,4,1,M,Gavin Andresen
984,2513,2012,3,23,4,M,Ivan De Marino
985,2513,2012,3,22,2,M,Ivan De Marino
987,2513,2012,3,20,1,M,Ivan De Marino
988,2513,2012,3,20,1,M,Ivan De Marino
989,1196,2013,1,30,1,M,Gavin Andresen
991,1198,2013,2,1,1,M,Philip Kaufmann
999,1188,2013,1,30,1,M,Luke-Jr
1000,2513,2012,3,12,1,M,Ivan De Marino
1001,1200,2013,1,30,1,M,Matt Corallo
1007,1207,2013,1,30,1,M,Pieter Wuille
1009,2513,2012,3,5,1,M,Ivan De Marino
1010,1196,2013,1,30,1,M,Gavin Andresen
1012,1196,2013,1,30,1,M,Gavin Andresen
1014,1196,2013,1,30,1,M,Gavin Andresen
1015,1196,2013,1,30,1,M,Gavin Andresen
1016,2513,2012,1,5,1,M,Ivan De Marino
1019,1188,2013,1,30,1,M,Luke-Jr
1019,1188,2013,2,8,1,M,Luke-Jr
1027,1196,2013,1,29,1,M,Gavin Andresen
1030,1196,2013,1,29,1,M,Gavin Andresen
1032,1207,2013,1,28,2,M,Pieter Wuille
1033,2513,2011,10,16,1,M,Ivan De Marino
1034,1207,2013,1,29,2,M,Pieter Wuille
1035,1198,2013,1,27,1,M,Philip Kaufmann
1036,1207,2013,1,28,5,M,Pieter Wuille
1037,1196,2013,1,26,1,M,Gavin Andresen
1040,1207,2013,1,26,1,M,Pieter Wuille
1042,1207,2013,1,20,1,M,Pieter Wuille
1045,1198,2013,1,26,1,M,Philip Kaufmann
1050,1198,2013,1,23,1,M,Philip Kaufmann
1053,1198,2013,1,23,1,M,Philip Kaufmann
1057,1196,2012,12,21,1,M,Gavin Andresen
1057,1207,2012,12,11,5,M,Pieter Wuille
1060,2513,2012,1,4,6,M,Ivan De Marino
1064,1196,2012,12,21,1,M,Gavin Andresen
1064,1207,2012,12,11,5,M,Pieter Wuille
1068,1198,2013,1,20,1,M,Philip Kaufmann
1071,1198,2013,1,20,1,M,Philip Kaufmann
1075,1207,2013,1,18,1,M,Pieter Wuille
1077,1200,2013,1,18,2,M,Matt Corallo
1084,1196,2013,1,23,2,M,Gavin Andresen
1086,1198,2013,1,14,1,M,Philip Kaufmann
1088,1196,2013,1,16,2,M,Gavin Andresen
1089,2513,2011,10,16,1,M,Ivan De Marino
1090,1198,2013,1,14,2,M,Philip Kaufmann
1093,1198,2013,1,11,1,M,Philip Kaufmann
1094,2513,2011,10,16,1,M,Ivan De Marino
1095,1198,2013,1,11,1,M,Philip Kaufmann
1100,1198,2013,1,10,1,M,Philip Kaufmann
1103,1198,2013,1,10,1,M,Philip Kaufmann
1109,2513,2011,9,12,1,M,Ivan De Marino
1111,1196,2013,1,4,1,M,Gavin Andresen
1113,2513,2011,9,7,4,M,Ivan De Marino
1114,1207,2013,1,9,1,M,Pieter Wuille
1119,2513,2011,9,4,2,M,Ivan De Marino
1126,1198,2013,1,7,1,M,Philip Kaufmann
1128,2513,2011,8,31,5,M,Ivan De Marino
1130,2513,2011,8,31,2,M,Ivan De Marino
1150,2513,2011,8,8,3,M,Ivan De Marino
1154,2513,2011,8,1,1,M,Ivan De Marino
1156,2513,2011,8,4,3,M,Ivan De Marino
1160,2513,2011,7,21,1,M,Ivan De Marino
1161,2513,2011,7,17,4,M,Ivan De Marino
1163,2513,2011,7,17,1,M,Ivan De Marino
1165,2513,2011,7,17,1,M,Ivan De Marino
1170,2513,2011,7,17,11,M,Ivan De Marino
1188,2513,2011,6,28,4,M,Ivan De Marino
1190,2513,2011,6,28,2,M,Ivan De Marino
1191,2513,2011,6,27,2,M,Ivan De Marino
1193,2513,2011,6,24,1,M,Ivan De Marino
1195,2513,2011,6,23,28,M,Ivan De Marino
1199,2513,2011,6,24,5,M,Ivan De Marino
1210,2513,2011,6,16,2,M,Ivan De Marino
1217,2513,2011,6,10,16,M,Ivan De Marino
1224,2513,2011,6,1,1,M,Ivan De Marino
1226,2513,2011,6,1,6,M,Ivan De Marino
1236,2513,2011,5,4,1,M,Ivan De Marino
1248,2513,2011,4,18,2,M,Ivan De Marino
1253,2513,2011,3,24,7,M,Ivan De Marino
1253,2513,2011,4,9,8,M,Ivan De Marino
1262,2513,2011,3,24,7,M,Ivan De Marino
1264,2513,2011,3,24,7,M,Ivan De Marino
1264,2513,2011,4,7,1,M,Ivan De Marino
1265,2513,2011,3,1,1,M,Ivan De Marino
1267,2513,2011,2,28,1,M,Ivan De Marino
1274,1196,2013,1,4,1,M,Gavin Andresen
1286,1198,2013,1,6,1,M,Philip Kaufmann
1290,1198,2013,1,5,1,M,Philip Kaufmann
1291,1198,2013,1,5,1,M,Philip Kaufmann
1292,1207,2013,1,4,1,M,Pieter Wuille
1299,1207,2012,12,30,2,M,Pieter Wuille
1299,1207,2013,1,3,1,M,Pieter Wuille
1302,1106,2012,8,19,22,M,Winston Chang
1304,1196,2013,1,1,1,M,Gavin Andresen
1306,1198,2012,12,31,1,M,Philip Kaufmann
1308,1198,2012,12,28,1,M,Philip Kaufmann
1329,1196,2012,12,20,1,M,Gavin Andresen
1334,1207,2012,12,19,1,M,Pieter Wuille
1341,1207,2012,12,18,1,M,Pieter Wuille
1347,1198,2012,12,15,1,M,Philip Kaufmann
1349,1198,2012,12,15,1,M,Philip Kaufmann
1362,1106,2012,7,23,2,M,Winston Chang
1362,1106,2012,8,13,13,M,Winston Chang
1365,1198,2012,12,12,1,M,Philip Kaufmann
1366,1198,2012,12,12,2,M,Philip Kaufmann
1370,1198,2012,12,10,1,M,Philip Kaufmann
1371,1196,2012,12,10,1,M,Gavin Andresen
1374,1196,2012,12,10,2,M,Gavin Andresen
1374,1198,2012,11,27,2,M,Philip Kaufmann
1374,1198,2012,12,1,8,M,Philip Kaufmann
1374,1207,2012,11,30,2,M,Pieter Wuille
1374,1207,2012,12,19,8,M,Pieter Wuille
1375,1106,2012,8,13,8,M,Winston Chang
1383,1198,2012,12,3,1,M,Philip Kaufmann
1386,1198,2012,12,3,1,M,Philip Kaufmann
1387,1207,2012,12,2,1,M,Pieter Wuille
1388,1207,2012,12,2,5,M,Pieter Wuille
1388,1207,2013,1,23,1,M,Pieter Wuille
1388,1207,2013,3,4,2,M,Pieter Wuille
1391,1207,2012,12,1,1,M,Pieter Wuille
1392,1198,2012,12,1,1,M,Philip Kaufmann
1396,1207,2012,11,28,2,M,Pieter Wuille
1398,1198,2012,11,27,1,M,Philip Kaufmann
1400,1198,2012,11,27,1,M,Philip Kaufmann
1401,1188,2012,11,26,2,M,Luke-Jr
1402,1188,2012,11,26,1,M,Luke-Jr
1403,1207,2012,11,24,1,M,Pieter Wuille
1405,1196,2012,11,21,1,M,Gavin Andresen
1408,1198,2012,11,18,1,M,Philip Kaufmann
1409,1189,2012,11,16,1,M,Wladimir J. van der Laan
1410,1198,2012,11,16,1,M,Philip Kaufmann
1411,1198,2012,11,16,1,M,Philip Kaufmann
1412,1198,2012,11,15,1,M,Philip Kaufmann
1415,1188,2012,10,28,1,M,Luke-Jr
1416,1207,2012,11,14,1,M,Pieter Wuille
1417,1188,2012,9,8,1,M,Luke-Jr
1418,1198,2012,11,14,1,M,Philip Kaufmann
1419,1198,2012,11,14,1,M,Philip Kaufmann
1421,1207,2012,11,13,1,M,Pieter Wuille
1423,1198,2012,11,11,1,M,Philip Kaufmann
1427,1198,2012,11,10,1,M,Philip Kaufmann
1428,1198,2012,11,9,1,M,Philip Kaufmann
1430,1198,2012,11,8,1,M,Philip Kaufmann
1434,1198,2012,11,4,1,M,Philip Kaufmann
1441,1207,2012,11,4,1,M,Pieter Wuille
1442,1207,2012,11,4,1,M,Pieter Wuille
1443,1207,2012,11,4,1,M,Pieter Wuille
1444,1207,2012,11,4,1,M,Pieter Wuille
1445,1198,2012,11,4,1,M,Philip Kaufmann
1446,1198,2012,11,4,1,M,Philip Kaufmann
1448,1207,2012,11,2,1,M,Pieter Wuille
1449,1207,2012,11,1,1,M,Pieter Wuille
1452,1200,2012,10,29,1,M,Matt Corallo
1453,1200,2012,10,28,4,M,Matt Corallo
1454,1207,2012,10,28,1,M,Pieter Wuille
1455,1207,2012,10,27,2,M,Pieter Wuille
1456,1198,2012,10,25,1,M,Philip Kaufmann
1458,1189,2012,10,24,1,M,Wladimir J. van der Laan
1460,1198,2012,10,24,1,M,Philip Kaufmann
1463,1207,2012,10,22,5,M,Pieter Wuille
1466,1207,2012,10,27,4,M,Pieter Wuille
1467,1198,2012,10,21,1,M,Philip Kaufmann
1468,1198,2012,10,21,1,M,Philip Kaufmann
1470,1207,2012,10,21,1,M,Pieter Wuille
1471,1207,2012,10,21,1,M,Pieter Wuille
1472,1207,2012,6,15,7,M,Pieter Wuille
1472,1207,2012,7,1,4,M,Pieter Wuille
1472,1207,2012,8,22,6,M,Pieter Wuille
1472,1207,2012,9,3,8,M,Pieter Wuille
1472,1207,2012,10,13,5,M,Pieter Wuille
1473,1207,2012,10,19,1,M,Pieter Wuille
1475,1188,2012,10,15,1,M,Luke-Jr
1476,1188,2012,10,15,1,M,Luke-Jr
1480,1189,2012,10,12,1,M,Wladimir J. van der Laan
1483,1198,2012,10,12,2,M,Philip Kaufmann
1484,1189,2012,10,11,1,M,Wladimir J. van der Laan
1486,1196,2012,10,8,1,M,Gavin Andresen
1488,1198,2012,10,7,1,M,Philip Kaufmann
1489,1198,2012,10,7,1,M,Philip Kaufmann
1490,1207,2012,10,7,1,M,Pieter Wuille
1491,1198,2012,10,5,1,M,Philip Kaufmann
1492,1198,2012,10,5,1,M,Philip Kaufmann
1493,1196,2012,10,4,1,M,Gavin Andresen
1494,1189,2012,10,3,2,M,Wladimir J. van der Laan
1495,1189,2012,10,3,2,M,Wladimir J. van der Laan
1496,1189,2012,10,3,1,M,Wladimir J. van der Laan
1497,1189,2012,10,3,1,M,Wladimir J. van der Laan
1498,1189,2012,10,3,1,M,Wladimir J. van der Laan
1501,1198,2012,10,2,1,M,Philip Kaufmann
1504,1189,2012,9,30,2,M,Wladimir J. van der Laan
1504,1198,2012,9,29,1,M,Philip Kaufmann
1505,1198,2012,9,30,1,M,Philip Kaufmann
1508,1189,2012,9,29,1,M,Wladimir J. van der Laan
1509,1198,2012,9,29,1,M,Philip Kaufmann
1511,1207,2012,9,28,1,M,Pieter Wuille
1514,1207,2012,9,28,1,M,Pieter Wuille
1515,1188,2012,9,7,4,M,Luke-Jr
1515,1189,2012,9,9,11,M,Wladimir J. van der Laan
1515,1196,2012,9,18,6,M,Gavin Andresen
1515,1198,2012,7,16,1,M,Philip Kaufmann
1515,1198,2012,8,14,4,M,Philip Kaufmann
1515,1198,2012,9,7,6,M,Philip Kaufmann
1515,1200,2012,9,5,2,M,Matt Corallo
1515,1207,2012,9,12,1,M,Pieter Wuille
1524,1198,2012,9,24,1,M,Philip Kaufmann
1530,1198,2012,9,22,1,M,Philip Kaufmann
1531,1198,2012,7,16,1,M,Philip Kaufmann
1532,1198,2012,9,22,1,M,Philip Kaufmann
1536,1196,2012,9,21,1,M,Gavin Andresen
1538,1198,2012,9,21,1,M,Philip Kaufmann
1539,1198,2012,9,21,1,M,Philip Kaufmann
1546,1196,2012,9,18,1,M,Gavin Andresen
1550,1207,2012,9,12,1,M,Pieter Wuille
1551,1196,2012,9,12,1,M,Gavin Andresen
